SOZCUOV1338A5D52DC,Again,Flyleaf,0.664628,0.432855,174.13179,0.420571,0.673196,-10.622,1,0.041212,155.46
SOIKTHN13E992747C6,Ain't No Rest For The Wicked,Cage The Elephant,0.216685,0.516192,184.22354,0.911661,0.406048,-6.493,1,0.145446,79.868
SOABLKC145B0105EED,Airplanes (B.o.B Cover),The Ready Set,0.213248,0.732991,157.81288,0.801899,0.127796,-6.973,0,0.04882,110.015
SOXLIQU14373B76096,Alejandro,Lady GaGa,0.001283,0.371254,517.31955,0.611707,0.121857,-17.207,1,0.061854,98.877
SOBXARX13E861A8130,Alive,Empire Of The Sun,0.127236,0.519791,206.23955,0.870132,0.059455,-3.618,1,0.036699,119.921
SOQPHZQ13FA4694461,Alive - Zedd Remix,Empire Of The Sun,0.04162,0.616465,228.84317,0.692744,0.353888,-5.63,1,0.070962,128.996
SOAVTMI12A8C13A3AB,All Again For You,We The Kings,0.092257,0.502562,186.38621,0.932396,0.137398,-3.407,1,0.084302,161.944
SOXYEOX1420F2D6E6D,All Angel No Wings,To Be Juliet's Secret,0.587824,0.4531,240.14431,0.537377,0.083014,-9.672,1,0.04559,135.862
SOAEQJY13DB8F758FA,All Around Me,Flyleaf,0.857836,0.492517,207.77751,0.197172,0.225715,-16.226,1,0.043115,131.188
SOAKXNE12A8C13922C,All Deliberate Speed,Mae,0.003585,0.260467,309.01288,0.734701,0.078988,-7.265,0,0.042635,83.498
SOVZTMW1311AFD5B9A,All I Need,Within Temptation,0.192165,0.261624,291.23955,0.717545,0.133293,-4.854,1,0.041183,101.91
SOHOGPE13E906728C5,All I Want,A Day To Remember,0.774674,0.469684,188.70354,0.374688,0.797124,-17.9,1,0.290463,109.244
SONQTSX13105FA4DE2,All In,Artist Vs Poet,0.059246,0.604791,189.50621,0.508592,0.289412,-7.367,1,0.031745,120.01
SORPKXA1315CD4B4D7,All In All,Lifehouse,0.038684,0.533406,176.89288,0.647259,0.159955,-4.859,1,0.02301,87.006
SOWSCKY1450AB3BBEC,All Mine,Sew Intricate,0.00054,0.698225,172.38054,0.651467,0.130479,-5.815,1,0.033237,126.055
SORIJJV1311AFD53F9,All That I Am,The Afters,0.049847,0.230247,263.57288,0.540615,0.107892,-6.634,1,0.031402,155.839
SOAYWHS12A67021618,All That I've Got,The Used,0.003192,0.33479,238.71955,0.850603,0.222176,-4.752,1,0.051453,177.942
SOFDGHJ13E90820C0A,All The Right Moves,OneRepublic,0.890658,0.6224,239.67955,0.338184,0.323007,-15.359,0,0.054259,74.699
SOIFPEV13740268D37,All These Things I Hate (Revolve Around Me),Bullet For My Valentine,0.025571,0.204337,198.99955,0.910993,0.285013,-4.064,1,0.150335,195.403
SOIFPEV13740268D37,All These Things I Hate (Revolve Around Me),Bullet For My Valentine,0.025571,0.204337,198.99955,0.910993,0.285013,-4.064,1,0.150335,195.403
SODIBZR13FB0AD7862,All These Things That I've Done,The Killers,0.672112,0.658358,288.10621,0.477193,0.134228,-7.694,1,0.02736,119.132
SOJXWFM137678516F2,All Your Hate,Black Veil Brides,0.00023,0.460432,190.72825,0.987848,0.318357,-5.306,0,0.108945,105.003
SOVPNNL12B3A138CD5,Almost Famous,Eminem,0.022321,0.501986,292.47955,0.963957,0.312496,-1.077,1,0.332135,168.02
SOJYPEV12AF72A3512,Always,Self Against City,0.00699,0.577645,246.70621,0.811219,0.385112,-4.932,1,0.029839,125.003
SOQJFVN12AF72A10FB,Always Getting What You Want,Circa Survive,0.001662,0.371242,241.43955,0.864977,0.12179,-6.58,0,0.052084,147.844
SONBKJA13F67BF7F03,Am I Wrong,Nico & Vinz,0.190586,0.72295,245.05333,0.623482,0.478135,-7.323,1,0.031837,119.946
SOAMEZR136690C0345,Amaranth,Nightwish,0.005271,0.558487,233.86621,0.865029,0.069835,-4.02,0,0.041492,127.984
SOQIHTT12AF72A2AC2,"Amazing, Because It Is",The Almost,0.4465,0.541248,264.46621,0.380764,0.116956,-8.286,1,0.027015,74.985
SOKOQVR13778B36D10,America Underwater,Lovehatehero,0.002369,0.298735,174.61288,0.96185,0.327623,-3.741,1,0.194188,187.419
